platform,rsa_bits,family,operation,payload_bytes,run_index,ops,total_ms,ms_per_op,throughput_mib_s
windows-mingw64,4096,hybrid,decrypt,446,24,10,2675.287300,267.528730,0.001590
windows-mingw64,4096,hybrid,decrypt,446,25,10,2709.531000,270.953100,0.001570
windows-mingw64,4096,hybrid,decrypt,446,26,10,2701.374000,270.137400,0.001575
windows-mingw64,4096,hybrid,decrypt,446,27,10,2649.070900,264.907090,0.001606
windows-mingw64,4096,hybrid,decrypt,446,28,10,2666.554900,266.655490,0.001595
windows-mingw64,4096,hybrid,decrypt,446,29,10,2643.034900,264.303490,0.001609
windows-mingw64,4096,hybrid,decrypt,446,30,10,2668.699500,266.869950,0.001594
windows-mingw64,4096,hybrid,encrypt,1024,1,10,9.621800,0.962180,1.014948
windows-mingw64,4096,hybrid,encrypt,1024,2,10,14.528400,1.452840,0.672175
windows-mingw64,4096,hybrid,encrypt,1024,3,10,9.928500,0.992850,0.983595
windows-mingw64,4096,hybrid,encrypt,1024,4,10,8.825100,0.882510,1.106574
windows-mingw64,4096,hybrid,encrypt,1024,5,10,8.683200,0.868320,1.124657
windows-mingw64,4096,hybrid,encrypt,1024,6,10,9.404000,0.940400,1.038454
windows-mingw64,4096,hybrid,encrypt,1024,7,10,8.687400,0.868740,1.124114
windows-mingw64,4096,hybrid,encrypt,1024,8,10,9.145300,0.914530,1.067830
windows-mingw64,4096,hybrid,encrypt,1024,9,10,8.701500,0.870150,1.122292
windows-mingw64,4096,hybrid,encrypt,1024,10,10,9.064400,0.906440,1.077360
windows-mingw64,4096,hybrid,encrypt,1024,11,10,8.566800,0.856680,1.139938
windows-mingw64,4096,hybrid,encrypt,1024,12,10,8.650600,0.865060,1.128896
windows-mingw64,4096,hybrid,encrypt,1024,13,10,8.856000,0.885600,1.102713
windows-mingw64,4096,hybrid,encrypt,1024,14,10,8.704800,0.870480,1.121867
windows-mingw64,4096,hybrid,encrypt,1024,15,10,9.572500,0.957250,1.020175
windows-mingw64,4096,hybrid,encrypt,1024,16,10,9.064300,0.906430,1.077372
windows-mingw64,4096,hybrid,encrypt,1024,17,10,8.845500,0.884550,1.104022
windows-mingw64,4096,hybrid,encrypt,1024,18,10,8.704300,0.870430,1.121931
windows-mingw64,4096,hybrid,encrypt,1024,19,10,9.482700,0.948270,1.029836
windows-mingw64,4096,hybrid,encrypt,1024,20,10,9.493500,0.949350,1.028664
windows-mingw64,4096,hybrid,encrypt,1024,21,10,8.437700,0.843770,1.157380
windows-mingw64,4096,hybrid,encrypt,1024,22,10,8.961500,0.896150,1.089731
windows-mingw64,4096,hybrid,encrypt,1024,23,10,8.563200,0.856320,1.140418
windows-mingw64,4096,hybrid,encrypt,1024,24,10,9.215200,0.921520,1.059730
windows-mingw64,4096,hybrid,encrypt,1024,25,10,8.751100,0.875110,1.115931
windows-mingw64,4096,hybrid,encrypt,1024,26,10,9.303100,0.930310,1.049717
windows-mingw64,4096,hybrid,encrypt,1024,27,10,9.005900,0.900590,1.084359
windows-mingw64,4096,hybrid,encrypt,1024,28,10,9.130700,0.913070,1.069537
windows-mingw64,4096,hybrid,encrypt,1024,29,10,9.005100,0.900510,1.084455
windows-mingw64,4096,hybrid,encrypt,1024,30,10,10.482000,1.048200,0.931657
windows-mingw64,4096,hybrid,decrypt,1024,1,10,2673.829900,267.382990,0.003652
windows-mingw64,4096,hybrid,decrypt,1024,2,10,2690.883000,269.088300,0.003629
windows-mingw64,4096,hybrid,decrypt,1024,3,10,2659.140300,265.914030,0.003672
windows-mingw64,4096,hybrid,decrypt,1024,4,10,2888.070100,288.807010,0.003381
windows-mingw64,4096,hybrid,decrypt,1024,5,10,3406.061900,340.606190,0.002867
windows-mingw64,4096,hybrid,decrypt,1024,6,10,3372.706200,337.270620,0.002895
windows-mingw64,4096,hybrid,decrypt,1024,7,10,3274.421100,327.442110,0.002982
windows-mingw64,4096,hybrid,decrypt,1024,8,10,3357.447900,335.744790,0.002909
windows-mingw64,4096,hybrid,decrypt,1024,9,10,3648.200200,364.820020,0.002677
windows-mingw64,4096,hybrid,decrypt,1024,10,10,3346.453300,334.645330,0.002918
windows-mingw64,4096,hybrid,decrypt,1024,11,10,3298.028500,329.802850,0.002961
windows-mingw64,4096,hybrid,decrypt,1024,12,10,3319.493700,331.949370,0.002942
windows-mingw64,4096,hybrid,decrypt,1024,13,10,3256.844300,325.684430,0.002998
windows-mingw64,4096,hybrid,decrypt,1024,14,10,3219.907700,321.990770,0.003033
windows-mingw64,4096,hybrid,decrypt,1024,15,10,3263.748600,326.374860,0.002992
windows-mingw64,4096,hybrid,decrypt,1024,16,10,3214.758200,321.475820,0.003038
windows-mingw64,4096,hybrid,decrypt,1024,17,10,3538.837200,353.883720,0.002760
windows-mingw64,4096,hybrid,decrypt,1024,18,10,3373.985600,337.398560,0.002894
windows-mingw64,4096,hybrid,decrypt,1024,19,10,3284.691100,328.469110,0.002973
windows-mingw64,4096,hybrid,decrypt,1024,20,10,3199.087700,319.908770,0.003053
windows-mingw64,4096,hybrid,decrypt,1024,21,10,3256.447500,325.644750,0.002999
windows-mingw64,4096,hybrid,decrypt,1024,22,10,3251.164400,325.116440,0.003004
windows-mingw64,4096,hybrid,decrypt,1024,23,10,3252.678500,325.267850,0.003002
windows-mingw64,4096,hybrid,decrypt,1024,24,10,3290.509500,329.050950,0.002968
windows-mingw64,4096,hybrid,decrypt,1024,25,10,3210.371200,321.037120,0.003042
windows-mingw64,4096,hybrid,decrypt,1024,26,10,3219.014300,321.901430,0.003034
windows-mingw64,4096,hybrid,decrypt,1024,27,10,3211.238500,321.123850,0.003041
windows-mingw64,4096,hybrid,decrypt,1024,28,10,3320.260300,332.026030,0.002941
windows-mingw64,4096,hybrid,decrypt,1024,29,10,3263.290900,326.329090,0.002993
windows-mingw64,4096,hybrid,decrypt,1024,30,10,3191.592200,319.159220,0.003060
windows-mingw64,4096,hybrid,encrypt,16384,1,10,13.750700,1.375070,11.363058
windows-mingw64,4096,hybrid,encrypt,16384,2,10,14.834900,1.483490,10.532595
windows-mingw64,4096,hybrid,encrypt,16384,3,10,12.258600,1.225860,12.746154
windows-mingw64,4096,hybrid,encrypt,16384,4,10,11.517000,1.151700,13.566901
windows-mingw64,4096,hybrid,encrypt,16384,5,10,11.435600,1.143560,13.663472
windows-mingw64,4096,hybrid,encrypt,16384,6,10,11.192400,1.119240,13.960366
windows-mingw64,4096,hybrid,encrypt,16384,7,10,11.502300,1.150230,13.584240
windows-mingw64,4096,hybrid,encrypt,16384,8,10,11.535300,1.153530,13.545378
windows-mingw64,4096,hybrid,encrypt,16384,9,10,11.305000,1.130500,13.821318
windows-mingw64,4096,hybrid,encrypt,16384,10,10,11.621400,1.162140,13.445024
windows-mingw64,4096,hybrid,encrypt,16384,11,10,11.064000,1.106400,14.122379
windows-mingw64,4096,hybrid,encrypt,16384,12,10,12.917700,1.291770,12.095807
windows-mingw64,4096,hybrid,encrypt,16384,13,10,11.365700,1.136570,13.747503
windows-mingw64,4096,hybrid,encrypt,16384,14,10,10.872100,1.087210,14.371649
windows-mingw64,4096,hybrid,encrypt,16384,15,10,13.977300,1.397730,11.178840
windows-mingw64,4096,hybrid,encrypt,16384,16,10,16.493300,1.649330,9.473544
windows-mingw64,4096,hybrid,encrypt,16384,17,10,14.118800,1.411880,11.066805
windows-mingw64,4096,hybrid,encrypt,16384,18,10,11.808200,1.180820,13.232330
windows-mingw64,4096,hybrid,encrypt,16384,19,10,11.568500,1.156850,13.506505
windows-mingw64,4096,hybrid,encrypt,16384,20,10,10.770600,1.077060,14.507084
windows-mingw64,4096,hybrid,encrypt,16384,21,10,12.193300,1.219330,12.814414
windows-mingw64,4096,hybrid,encrypt,16384,22,10,12.737600,1.273760,12.266832
windows-mingw64,4096,hybrid,encrypt,16384,23,10,11.733400,1.173340,13.316686
windows-mingw64,4096,hybrid,encrypt,16384,24,10,10.965400,1.096540,14.249366
windows-mingw64,4096,hybrid,encrypt,16384,25,10,12.158200,1.215820,12.851409
windows-mingw64,4096,hybrid,encrypt,16384,26,10,11.559100,1.155910,13.517488
windows-mingw64,4096,hybrid,encrypt,16384,27,10,13.080200,1.308020,11.945536
windows-mingw64,4096,hybrid,encrypt,16384,28,10,14.286300,1.428630,10.937052
windows-mingw64,4096,hybrid,encrypt,16384,29,10,10.764600,1.076460,14.515170
windows-mingw64,4096,hybrid,encrypt,16384,30,10,11.314100,1.131410,13.810201
windows-mingw64,4096,hybrid,decrypt,16384,1,10,3271.604900,327.160490,0.047759
windows-mingw64,4096,hybrid,decrypt,16384,2,10,3323.491900,332.349190,0.047014
windows-mingw64,4096,hybrid,decrypt,16384,3,10,3222.377200,322.237720,0.048489
windows-mingw64,4096,hybrid,decrypt,16384,4,10,3307.526600,330.752660,0.047241
windows-mingw64,4096,hybrid,decrypt,16384,5,10,3259.882700,325.988270,0.047931
windows-mingw64,4096,hybrid,decrypt,16384,6,10,3238.315800,323.831580,0.048250
windows-mingw64,4096,hybrid,decrypt,16384,7,10,3492.184900,349.218490,0.044743
windows-mingw64,4096,hybrid,decrypt,16384,8,10,3275.753400,327.575340,0.047699
windows-mingw64,4096,hybrid,decrypt,16384,9,10,3484.176700,348.417670,0.044846
windows-mingw64,4096,hybrid,decrypt,16384,10,10,3259.673800,325.967380,0.047934
windows-mingw64,4096,hybrid,decrypt,16384,11,10,3226.192500,322.619250,0.048432
windows-mingw64,4096,hybrid,decrypt,16384,12,10,3272.387900,327.238790,0.047748
windows-mingw64,4096,hybrid,decrypt,16384,13,10,3300.562900,330.056290,0.047340
windows-mingw64,4096,hybrid,decrypt,16384,14,10,3305.865400,330.586540,0.047264
windows-mingw64,4096,hybrid,decrypt,16384,15,10,3249.863700,324.986370,0.048079
windows-mingw64,4096,hybrid,decrypt,16384,16,10,3303.779500,330.377950,0.047294
windows-mingw64,4096,hybrid,decrypt,16384,17,10,3305.504600,330.550460,0.047270
windows-mingw64,4096,hybrid,decrypt,16384,18,10,3244.329700,324.432970,0.048161
windows-mingw64,4096,hybrid,decrypt,16384,19,10,3222.887300,322.288730,0.048481
windows-mingw64,4096,hybrid,decrypt,16384,20,10,3337.384400,333.738440,0.046818
windows-mingw64,4096,hybrid,decrypt,16384,21,10,3265.838500,326.583850,0.047844
windows-mingw64,4096,hybrid,decrypt,16384,22,10,3245.583800,324.558380,0.048142
windows-mingw64,4096,hybrid,decrypt,16384,23,10,2943.412300,294.341230,0.053085
windows-mingw64,4096,hybrid,decrypt,16384,24,10,2658.806800,265.880680,0.058767
windows-mingw64,4096,hybrid,decrypt,16384,25,10,2684.466000,268.446600,0.058205
windows-mingw64,4096,hybrid,decrypt,16384,26,10,2646.721100,264.672110,0.059035
windows-mingw64,4096,hybrid,decrypt,16384,27,10,2688.908700,268.890870,0.058109
windows-mingw64,4096,hybrid,decrypt,16384,28,10,2698.403700,269.840370,0.057905
windows-mingw64,4096,hybrid,decrypt,16384,29,10,2669.462700,266.946270,0.058532
windows-mingw64,4096,hybrid,decrypt,16384,30,10,2637.055100,263.705510,0.059252
windows-mingw64,4096,hybrid,encrypt,1048576,1,10,38.586700,3.858670,259.156652
windows-mingw64,4096,hybrid,encrypt,1048576,2,10,36.641600,3.664160,272.913847
windows-mingw64,4096,hybrid,encrypt,1048576,3,10,32.972700,3.297270,303.281199
windows-mingw64,4096,hybrid,encrypt,1048576,4,10,32.670100,3.267010,306.090278
windows-mingw64,4096,hybrid,encrypt,1048576,5,10,31.989000,3.198900,312.607459
windows-mingw64,4096,hybrid,encrypt,1048576,6,10,33.202000,3.320200,301.186676
windows-mingw64,4096,hybrid,encrypt,1048576,7,10,32.783500,3.278350,305.031495
windows-mingw64,4096,hybrid,encrypt,1048576,8,10,32.392500,3.239250,308.713437
windows-mingw64,4096,hybrid,encrypt,1048576,9,10,32.839500,3.283950,304.511335
windows-mingw64,4096,hybrid,encrypt,1048576,10,10,32.737600,3.273760,305.459166
windows-mingw64,4096,hybrid,encrypt,1048576,11,10,33.611500,3.361150,297.517219
windows-mingw64,4096,hybrid,encrypt,1048576,12,10,33.297300,3.329730,300.324651
windows-mingw64,4096,hybrid,encrypt,1048576,13,10,32.742400,3.274240,305.414386
windows-mingw64,4096,hybrid,encrypt,1048576,14,10,43.616200,4.361620,229.272610
windows-mingw64,4096,hybrid,encrypt,1048576,15,10,42.857400,4.285740,233.331933
windows-mingw64,4096,hybrid,encrypt,1048576,16,10,36.321900,3.632190,275.315994
windows-mingw64,4096,hybrid,encrypt,1048576,17,10,35.783100,3.578310,279.461534
windows-mingw64,4096,hybrid,encrypt,1048576,18,10,36.496000,3.649600,274.002630
windows-mingw64,4096,hybrid,encrypt,1048576,19,10,40.229000,4.022900,248.576897
windows-mingw64,4096,hybrid,encrypt,1048576,20,10,33.008900,3.300890,302.948599
windows-mingw64,4096,hybrid,encrypt,1048576,21,10,33.121200,3.312120,301.921428
windows-mingw64,4096,hybrid,encrypt,1048576,22,10,32.288700,3.228870,309.705872
windows-mingw64,4096,hybrid,encrypt,1048576,23,10,34.330300,3.433030,291.287871
windows-mingw64,4096,hybrid,encrypt,1048576,24,10,40.530300,4.053030,246.728990
windows-mingw64,4096,hybrid,encrypt,1048576,25,10,32.807800,3.280780,304.805565
windows-mingw64,4096,hybrid,encrypt,1048576,26,10,33.240300,3.324030,300.839643
windows-mingw64,4096,hybrid,encrypt,1048576,27,10,32.164600,3.216460,310.900804
windows-mingw64,4096,hybrid,encrypt,1048576,28,10,33.764100,3.376410,296.172562
windows-mingw64,4096,hybrid,encrypt,1048576,29,10,34.480200,3.448020,290.021520
windows-mingw64,4096,hybrid,encrypt,1048576,30,10,34.002700,3.400270,294.094293
windows-mingw64,4096,hybrid,decrypt,1048576,1,10,2659.413100,265.941310,3.760228
windows-mingw64,4096,hybrid,decrypt,1048576,2,10,2688.577900,268.857790,3.719438
windows-mingw64,4096,hybrid,decrypt,1048576,3,10,2671.550800,267.155080,3.743144
windows-mingw64,4096,hybrid,decrypt,1048576,4,10,2667.844500,266.784450,3.748344
windows-mingw64,4096,hybrid,decrypt,1048576,5,10,2688.564900,268.856490,3.719456
windows-mingw64,4096,hybrid,decrypt,1048576,6,10,2682.565200,268.256520,3.727775
windows-mingw64,4096,hybrid,decrypt,1048576,7,10,2684.967800,268.496780,3.724439
windows-mingw64,4096,hybrid,decrypt,1048576,8,10,2721.583200,272.158320,3.674332
windows-mingw64,4096,hybrid,decrypt,1048576,9,10,3395.043400,339.504340,2.945470
windows-mingw64,4096,hybrid,decrypt,1048576,10,10,3269.706000,326.970600,3.058379
windows-mingw64,4096,hybrid,decrypt,1048576,11,10,3282.738100,328.273810,3.046238
windows-mingw64,4096,hybrid,decrypt,1048576,12,10,3306.411400,330.641140,3.024427
windows-mingw64,4096,hybrid,decrypt,1048576,13,10,3281.894100,328.189410,3.047021
windows-mingw64,4096,hybrid,decrypt,1048576,14,10,3261.373900,326.137390,3.066192
windows-mingw64,4096,hybrid,decrypt,1048576,15,10,3361.732000,336.173200,2.974657
windows-mingw64,4096,hybrid,decrypt,1048576,16,10,3303.051100,330.305110,3.027504
windows-mingw64,4096,hybrid,decrypt,1048576,17,10,3045.110300,304.511030,3.283953
windows-mingw64,4096,hybrid,decrypt,1048576,18,10,3551.767100,355.176710,2.815500
windows-mingw64,4096,hybrid,decrypt,1048576,19,10,3467.645000,346.764500,2.883802
windows-mingw64,4096,hybrid,decrypt,1048576,20,10,3494.896000,349.489600,2.861315
windows-mingw64,4096,hybrid,decrypt,1048576,21,10,3369.959800,336.995980,2.967394
windows-mingw64,4096,hybrid,decrypt,1048576,22,10,3280.817900,328.081790,3.048020
windows-mingw64,4096,hybrid,decrypt,1048576,23,10,3322.296300,332.229630,3.009966
windows-mingw64,4096,hybrid,decrypt,1048576,24,10,3241.154200,324.115420,3.085321
windows-mingw64,4096,hybrid,decrypt,1048576,25,10,3286.182000,328.618200,3.043045
windows-mingw64,4096,hybrid,decrypt,1048576,26,10,3250.014900,325.001490,3.076909
windows-mingw64,4096,hybrid,decrypt,1048576,27,10,3303.655900,330.365590,3.026950
windows-mingw64,4096,hybrid,decrypt,1048576,28,10,3249.740100,324.974010,3.077169
windows-mingw64,4096,hybrid,decrypt,1048576,29,10,3286.829900,328.682990,3.042445
windows-mingw64,4096,hybrid,decrypt,1048576,30,10,3309.569400,330.956940,3.021541
